,contract_award_unique_key,base_and_exercised_options_value,action_date_fiscal_year,period_of_performance_start_date,period_of_performance_current_end_date,product_or_service_code,product_or_service_code_description,recipient_duns,recipient_name,extent_competed,period_of_performance_potential_end_date,solicitation_procedures,naics_code,naics_description,usaspending_permalink,number_of_offers_received,rank
154,CONT_AWD_DJJ17G36OSS383501_1501_NNG15SD26B_8000,55194.75,2017,2017-01-02,2018-01-01,7030,INFORMATION TECHNOLOGY SOFTWARE,809887164,"THUNDERCAT TECHNOLOGY, LLC",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-01-01,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ17G36OSS383501_1501_NNG15SD26B_8000/,3,10
155,CONT_AWD_DJJ16G2710_1501_NNG15SD26B_8000,690194.26,2016,2016-09-19,2017-09-30,D310,IT AND TELECOM- CYBER SECURITY AND DATA BACKUP,809887164,"THUNDERCAT TECHNOLOGY, LLC",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2017-09-30,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ16G2710_1501_NNG15SD26B_8000/,3,10
156,CONT_AWD_DJF161200E0008941_1549_NNG15SD26B_8000,194512.83,2016,2016-09-22,2016-10-30,7025,INFORMATION TECHNOLOGY INPUT/OUTPUT AND STORAGE DEVICES,809887164,"THUNDERCAT TECHNOLOGY, LLC",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-10-30,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJF161200E0008941_1549_NNG15SD26B_8000/,1,10
157,CONT_AWD_DJF161200E0009325_1549_NNG15SC92B_8000,68508.0,2016,2016-09-30,2017-09-29,7030,INFORMATION TECHNOLOGY SOFTWARE,809887164,"THUNDERCAT TECHNOLOGY, LLC",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2017-09-29,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJF161200E0009325_1549_NNG15SC92B_8000/,3,10
158,CONT_AWD_DJF161200D0003105_1549_NNG15SD26B_8000,7170.87,2016,2016-02-08,2016-10-07,7030,INFORMATION TECHNOLOGY SOFTWARE,809887164,"THUNDERCAT TECHNOLOGY, LLC",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-10-07,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJF161200D0003105_1549_NNG15SD26B_8000/,3,10
159,CONT_AWD_DJF161200P0006198_1549_-NONE-_-NONE-,19988.02,2016,2016-06-07,2017-06-06,7035,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,809887164,"THUNDERCAT TECHNOLOGY, LLC",COMPETED UNDER SAP,2017-06-06,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJF161200P0006198_1549_-NONE-_-NONE-/,2,10
160,CONT_AWD_DJF161200E0005594_1549_NNG15SD26B_8000,997886.4,2016,2016-05-10,2016-06-15,7030,INFORMATION TECHNOLOGY SOFTWARE,809887164,"THUNDERCAT TECHNOLOGY, LLC",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2017-05-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJF161200E0005594_1549_NNG15SD26B_8000/,3,10
161,CONT_AWD_DJF161200E0005663_1549_-NONE-_-NONE-,1348497.38,2016,2016-05-12,2016-09-30,7025,INFORMATION TECHNOLOGY INPUT/OUTPUT AND STORAGE DEVICES,809887164,"THUNDERCAT TECHNOLOGY, LLC",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-09-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJF161200E0005663_1549_-NONE-_-NONE-/,3,10
162,CONT_AWD_DJF1612000009210_1549_NNG15SD26B_8000,275566.06,2016,2016-09-27,2016-11-30,J070,MAINT/REPAIR/REBUILD OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,809887164,"THUNDERCAT TECHNOLOGY, LLC",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-11-30,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJF1612000009210_1549_NNG15SD26B_8000/,1,10
163,CONT_AWD_DJF161200E0006332_1549_NNG15SD26B_8000,1391034.75,2016,2016-06-11,2017-06-10,R415,SUPPORT- PROFESSIONAL: TECHNOLOGY SHARING/UTILIZATION,809887164,"THUNDERCAT TECHNOLOGY, LLC",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2021-06-10,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJF161200E0006332_1549_NNG15SD26B_8000/,3,10
164,CONT_AWD_DJF161200E0009027_1549_NNG15SD26B_8000,213526.66,2016,2016-09-22,2016-11-30,7050,INFORMATION TECHNOLOGY COMPONENTS,809887164,"THUNDERCAT TECHNOLOGY, LLC",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-11-30,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJF161200E0009027_1549_NNG15SD26B_8000/,1,10
165,CONT_AWD_DJJ16F01CRM0278_1501_NNG15SD26B_8000,31044.21,2016,2016-09-28,2017-09-27,D319,IT AND TELECOM- ANNUAL SOFTWARE MAINTENANCE SERVICE PLANS,809887164,"THUNDERCAT TECHNOLOGY, LLC",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2017-09-27,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ16F01CRM0278_1501_NNG15SD26B_8000/,3,10
166,CONT_AWD_DJF161200E0009333_1549_NNG15SD26B_8000,31154.57,2016,2016-09-29,2016-11-30,7025,INFORMATION TECHNOLOGY INPUT/OUTPUT AND STORAGE DEVICES,809887164,"THUNDERCAT TECHNOLOGY, LLC",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-11-30,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJF161200E0009333_1549_NNG15SD26B_8000/,1,10
167,CONT_AWD_DJF162500P0006399_1549_-NONE-_-NONE-,502.0,2016,2016-06-16,2016-08-01,7025,INFORMATION TECHNOLOGY INPUT/OUTPUT AND STORAGE DEVICES,809887164,"THUNDERCAT TECHNOLOGY, LLC",COMPETED UNDER SAP,2016-08-01,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJF162500P0006399_1549_-NONE-_-NONE-/,3,10
168,CONT_AWD_DJF161200E0009155_1549_NNG15SD26B_8000,1121144.57,2016,2016-09-27,2016-11-30,7030,INFORMATION TECHNOLOGY SOFTWARE,809887164,"THUNDERCAT TECHNOLOGY, LLC",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-11-30,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJF161200E0009155_1549_NNG15SD26B_8000/,1,10
169,CONT_AWD_DJJ16G35OSS382007_1501_NNG15SD26B_8000,39888.52,2016,2016-09-24,2017-09-23,D319,IT AND TELECOM- ANNUAL SOFTWARE MAINTENANCE SERVICE PLANS,809887164,"THUNDERCAT TECHNOLOGY, LLC",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2017-09-23,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ16G35OSS382007_1501_NNG15SD26B_8000/,1,10
170,CONT_AWD_DJF161200E0004174_1549_NNG15SD26B_8000,163967.79,2016,2016-03-09,2016-04-10,7021,"INFORMATION TECHNOLOGY CENTRAL PROCESSING UNIT (CPU, COMPUTER, DIGITAL)",809887164,"THUNDERCAT TECHNOLOGY, LLC",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-04-10,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJF161200E0004174_1549_NNG15SD26B_8000/,2,10
171,CONT_AWD_DJD16SFP0038_1524_-NONE-_-NONE-,2930.0,2016,2016-01-28,2017-01-31,D319,IT AND TELECOM- ANNUAL SOFTWARE MAINTENANCE SERVICE PLANS,809887164,"THUNDERCAT TECHNOLOGY, LLC",COMPETED UNDER SAP,2017-01-31,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJD16SFP0038_1524_-NONE-_-NONE-/,1,10
172,CONT_AWD_DJF161200P0004557_1549_-NONE-_-NONE-,209800.74,2016,2016-03-28,2017-03-27,7010,INFORMATION TECHNOLOGY EQUIPMENT SYSTEM CONFIGURATION,809887164,"THUNDERCAT TECHNOLOGY, LLC",COMPETED UNDER SAP,2017-03-27,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJF161200P0004557_1549_-NONE-_-NONE-/,4,10
173,CONT_AWD_DJF161200P0003194_1549_-NONE-_-NONE-,12531.2,2016,2016-02-10,2016-06-30,7010,INFORMATION TECHNOLOGY EQUIPMENT SYSTEM CONFIGURATION,809887164,"THUNDERCAT TECHNOLOGY, LLC",FULL AND OPEN COMPETITION,2016-06-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJF161200P0003194_1549_-NONE-_-NONE-/,1,10
174,CONT_AWD_DJJ16G2688_1501_NNG15SD26B_8000,1900000.0,2016,2016-06-30,2016-06-30,D319,IT AND TELECOM- ANNUAL SOFTWARE MAINTENANCE SERVICE PLANS,809887164,"THUNDERCAT TECHNOLOGY, LLC",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-06-30,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ16G2688_1501_NNG15SD26B_8000/,1,10
175,CONT_AWD_DJF161200E0009059_1549_NNG15SD26B_8000,1455931.13,2016,2016-09-23,2016-10-30,7030,INFORMATION TECHNOLOGY SOFTWARE,809887164,"THUNDERCAT TECHNOLOGY, LLC",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-10-30,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJF161200E0009059_1549_NNG15SD26B_8000/,1,10
176,CONT_AWD_DJF161800P0004134_1549_NNG15SD26B_8000,4839.06,2016,2016-03-08,2016-04-08,7021,"INFORMATION TECHNOLOGY CENTRAL PROCESSING UNIT (CPU, COMPUTER, DIGITAL)",809887164,"THUNDERCAT TECHNOLOGY, LLC",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-04-08,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJF161800P0004134_1549_NNG15SD26B_8000/,1,10
177,CONT_AWD_DJF161200E0008612_1549_-NONE-_-NONE-,126934.88,2016,2016-09-14,2017-09-26,7030,INFORMATION TECHNOLOGY SOFTWARE,809887164,"THUNDERCAT TECHNOLOGY, LLC",COMPETED UNDER SAP,2017-09-26,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJF161200E0008612_1549_-NONE-_-NONE-/,1,10
178,CONT_AWD_DJJ16G38OSS560274_1501_NNG15SD26B_8000,299200.0,2016,2016-09-20,2016-09-30,R499,SUPPORT- PROFESSIONAL: OTHER,809887164,"THUNDERCAT TECHNOLOGY, LLC",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-09-30,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ16G38OSS560274_1501_NNG15SD26B_8000/,4,10
179,CONT_AWD_DJF161200P0002338_1549_-NONE-_-NONE-,121675.0,2016,2016-01-12,2016-09-30,7030,INFORMATION TECHNOLOGY SOFTWARE,809887164,"THUNDERCAT TECHNOLOGY, LLC",COMPETED UNDER SAP,2016-09-30,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJF161200P0002338_1549_-NONE-_-NONE-/,1,10
180,CONT_AWD_DJF161200E0003082_1549_NNG15SD26B_8000,19014.41,2016,2016-09-22,2016-12-31,7030,INFORMATION TECHNOLOGY SOFTWARE,809887164,"THUNDERCAT TECHNOLOGY, LLC",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-12-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJF161200E0003082_1549_NNG15SD26B_8000/,4,10
181,CONT_AWD_DJF161200P0004813_1549_-NONE-_-NONE-,24996.52,2016,2016-04-07,2016-09-30,7010,INFORMATION TECHNOLOGY EQUIPMENT SYSTEM CONFIGURATION,809887164,"THUNDERCAT TECHNOLOGY, LLC",COMPETED UNDER SAP,2016-09-30,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJF161200P0004813_1549_-NONE-_-NONE-/,3,10
182,CONT_AWD_DJF161200E0006994_1549_NNG15SD26B_8000,79831.3,2016,2015-11-01,2016-10-31,J070,MAINT/REPAIR/REBUILD OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,809887164,"THUNDERCAT TECHNOLOGY, LLC",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-10-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJF161200E0006994_1549_NNG15SD26B_8000/,4,10
183,CONT_AWD_DJF161200E0009301_1549_NNG15SD26B_8000,318767.9,2016,2016-09-28,2016-11-30,7025,INFORMATION TECHNOLOGY INPUT/OUTPUT AND STORAGE DEVICES,809887164,"THUNDERCAT TECHNOLOGY, LLC",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-11-30,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJF161200E0009301_1549_NNG15SD26B_8000/,1,10
184,CONT_AWD_DJF161200E0004537_1549_NNG15SC92B_8000,6482535.16,2016,2016-03-25,2016-04-25,5836,VIDEO RECORDING AND REPRODUCING EQUIPMENT,809887164,"THUNDERCAT TECHNOLOGY, LLC",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-04-25,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJF161200E0004537_1549_NNG15SC92B_8000/,2,10
185,CONT_AWD_DJJ17G36OSS483505_1501_NNG15SD26B_8000,374576.4,2016,2016-10-01,2017-09-30,7030,INFORMATION TECHNOLOGY SOFTWARE,809887164,"THUNDERCAT TECHNOLOGY, LLC",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2017-09-30,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ17G36OSS483505_1501_NNG15SD26B_8000/,1,10
186,CONT_AWD_DJD17HQE0012_1524_NNG15SD26B_8000,106746.89,2016,2016-10-01,2017-09-30,J070,MAINT/REPAIR/REBUILD OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,809887164,"THUNDERCAT TECHNOLOGY, LLC",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2017-09-30,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJD17HQE0012_1524_NNG15SD26B_8000/,1,10
187,CONT_AWD_DJF171200E0003944_1549_NNG15SD26B_8000,1165219.3,2017,2017-03-21,2018-06-14,7010,INFORMATION TECHNOLOGY EQUIPMENT SYSTEM CONFIGURATION,809887164,"THUNDERCAT TECHNOLOGY, LLC",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-06-14,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJF171200E0003944_1549_NNG15SD26B_8000/,4,10
188,CONT_AWD_DJF171200E0003972_1549_NNG15SC92B_8000,43675.9,2017,2017-03-22,2017-04-21,7010,INFORMATION TECHNOLOGY EQUIPMENT SYSTEM CONFIGURATION,809887164,"THUNDERCAT TECHNOLOGY, LLC",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2017-04-21,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJF171200E0003972_1549_NNG15SC92B_8000/,4,10
189,CONT_AWD_DJF171200E0007926_1549_-NONE-_-NONE-,51086.24,2017,2017-09-30,2018-09-29,7035,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,809887164,"THUNDERCAT TECHNOLOGY, LLC",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-09-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJF171200E0007926_1549_-NONE-_-NONE-/,2,10
190,CONT_AWD_DJJ17G36OSS483514_1501_NNG15SD26B_8000,221037.79,2017,2017-01-14,2017-09-30,7030,INFORMATION TECHNOLOGY SOFTWARE,809887164,"THUNDERCAT TECHNOLOGY, LLC",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2017-09-30,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ17G36OSS483514_1501_NNG15SD26B_8000/,1,10
191,CONT_AWD_DJD17HQE0238_1524_NNG15SD26B_8000,59700.0,2017,2017-09-05,2017-09-07,7030,INFORMATION TECHNOLOGY SOFTWARE,809887164,"THUNDERCAT TECHNOLOGY, LLC",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2017-09-07,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJD17HQE0238_1524_NNG15SD26B_8000/,2,10
192,CONT_AWD_DJF171200E0004707_1549_NNG15SC92B_8000,286263.12,2017,2017-08-02,2018-08-31,J070,MAINT/REPAIR/REBUILD OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,809887164,"THUNDERCAT TECHNOLOGY, LLC",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-08-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJF171200E0004707_1549_NNG15SC92B_8000/,2,10
193,CONT_AWD_DJF171200E0005732_1549_NNG15SC92B_8000,52032.91,2017,2017-07-12,2018-07-10,J070,MAINT/REPAIR/REBUILD OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,809887164,"THUNDERCAT TECHNOLOGY, LLC",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-07-10,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJF171200E0005732_1549_NNG15SC92B_8000/,2,10
194,CONT_AWD_DJJ17G38OSS360710_1501_NNG15SC92B_8000,301582.77,2017,2017-09-30,2018-09-29,7030,INFORMATION TECHNOLOGY SOFTWARE,809887164,"THUNDERCAT TECHNOLOGY, LLC",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-09-29,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ17G38OSS360710_1501_NNG15SC92B_8000/,2,10
195,CONT_AWD_DJBP0700NAS151_1540_NNG15SD26B_8000,31721.16,2017,2017-03-02,2018-03-01,7030,INFORMATION TECHNOLOGY SOFTWARE,809887164,"THUNDERCAT TECHNOLOGY, LLC",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2022-03-01,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJBP0700NAS151_1540_NNG15SD26B_8000/,2,10
196,CONT_AWD_DJG17OIGE0073_1504_NNG15SD26B_8000,157871.63,2017,2017-09-28,2017-10-27,7042,MINI AND MICRO COMPUTER CONTROL DEVICES,809887164,"THUNDERCAT TECHNOLOGY, LLC",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2017-10-27,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJG17OIGE0073_1504_NNG15SD26B_8000/,4,10
197,CONT_AWD_DJD17STP0082_1524_-NONE-_-NONE-,9504.77,2017,2017-08-14,2018-09-28,D319,IT AND TELECOM- ANNUAL SOFTWARE MAINTENANCE SERVICE PLANS,809887164,"THUNDERCAT TECHNOLOGY, LLC",COMPETED UNDER SAP,2018-09-28,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJD17STP0082_1524_-NONE-_-NONE-/,3,10
198,CONT_AWD_DJF172500P0006351_1549_-NONE-_-NONE-,1474.68,2017,2017-08-10,2017-08-10,7030,INFORMATION TECHNOLOGY SOFTWARE,809887164,"THUNDERCAT TECHNOLOGY, LLC",NOT COMPETED,2018-08-31,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJF172500P0006351_1549_-NONE-_-NONE-/,1,10
199,CONT_AWD_DJBP0700NASS9M10116_1540_NNG15SD26B_8000,111787.55,2017,2017-05-03,2017-09-30,D319,IT AND TELECOM- ANNUAL SOFTWARE MAINTENANCE SERVICE PLANS,809887164,"THUNDERCAT TECHNOLOGY, LLC",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2017-09-30,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJBP0700NASS9M10116_1540_NNG15SD26B_8000/,2,10
200,CONT_AWD_DJF171200P0001508_1549_-NONE-_-NONE-,30134.32,2017,2017-06-01,2018-05-31,J070,MAINT/REPAIR/REBUILD OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,809887164,"THUNDERCAT TECHNOLOGY, LLC",COMPETED UNDER SAP,2018-05-31,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJF171200P0001508_1549_-NONE-_-NONE-/,1,10
201,CONT_AWD_DJF171200E0007773_1549_NNG15SD26B_8000,127500.0,2017,2017-09-25,2018-09-25,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,809887164,"THUNDERCAT TECHNOLOGY, LLC",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-09-25,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJF171200E0007773_1549_NNG15SD26B_8000/,1,10
202,CONT_AWD_DJF171200E0008315_1549_NNG15SD26B_8000,394601.88,2017,2017-09-29,2018-09-30,J070,MAINT/REPAIR/REBUILD OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,809887164,"THUNDERCAT TECHNOLOGY, LLC",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-09-30,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJF171200E0008315_1549_NNG15SD26B_8000/,1,10
203,CONT_AWD_DJF171200E0004111_1549_NNG15SD26B_8000,9989271.56,2017,2017-03-31,2020-03-30,5340,"HARDWARE, COMMERCIAL",809887164,"THUNDERCAT TECHNOLOGY, LLC",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2020-03-30,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJF171200E0004111_1549_NNG15SD26B_8000/,1,10
204,CONT_AWD_DJJ17F01CRM0284_1501_NNG15SD26B_8000,32824.51,2017,2017-08-28,2018-09-27,D319,IT AND TELECOM- ANNUAL SOFTWARE MAINTENANCE SERVICE PLANS,809887164,"THUNDERCAT TECHNOLOGY, LLC",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-09-27,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ17F01CRM0284_1501_NNG15SD26B_8000/,3,10
