,contract_award_unique_key,base_and_exercised_options_value,action_date_fiscal_year,period_of_performance_start_date,period_of_performance_current_end_date,product_or_service_code,product_or_service_code_description,recipient_duns,recipient_name,extent_competed,period_of_performance_potential_end_date,solicitation_procedures,naics_code,naics_description,usaspending_permalink,number_of_offers_received,rank
169,CONT_AWD_75F40118F01062_7524_HHSF223201510046I_7524,477778.68,2018,2018-08-09,2019-07-09,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2019-07-09,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_75F40118F01062_7524_HHSF223201510046I_7524/,,7
170,CONT_AWD_75D30118F00753_7523_GS06F0957Z_4732,1683956.7,2018,2018-09-04,2019-09-03,R499,SUPPORT- PROFESSIONAL: OTHER,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2022-09-03,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_75D30118F00753_7523_GS06F0957Z_4732/,19.0,7
171,CONT_AWD_75F40118F01063_7524_HHSF223201510046I_7524,838634.52,2018,2018-09-07,2019-08-26,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2019-08-26,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_75F40118F01063_7524_HHSF223201510046I_7524/,,7
172,CONT_AWD_HHSF22301052T_7524_HHSF223201510046I_7524,699973.24,2018,2018-02-09,2019-02-11,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2019-02-11,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSF22301052T_7524_HHSF223201510046I_7524/,,7
173,CONT_AWD_75F40118F01059_7524_HHSF223201510046I_7524,611805.32,2018,2018-07-18,2019-07-31,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2019-07-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_75F40118F01059_7524_HHSF223201510046I_7524/,,7
174,CONT_AWD_75F40118F01061_7524_HHSF223201510046I_7524,845523.07,2018,2018-07-31,2019-08-10,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2019-08-10,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_75F40118F01061_7524_HHSF223201510046I_7524/,,7
175,CONT_AWD_75F40118F01067_7524_HHSF223201510046I_7524,964282.74,2018,2018-09-10,2020-09-29,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2020-09-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_75F40118F01067_7524_HHSF223201510046I_7524/,,7
176,CONT_AWD_75F40119F19087_7524_HHSF223201510046I_7524,614538.9,2019,2019-09-04,2020-09-29,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2020-09-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_75F40119F19087_7524_HHSF223201510046I_7524/,,7
177,CONT_AWD_75F40119F80389_7524_GS06F0957Z_4732,860635.78,2019,2019-09-09,2020-09-23,7030,INFORMATION TECHNOLOGY SOFTWARE,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2020-09-23,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_75F40119F80389_7524_GS06F0957Z_4732/,1.0,7
178,CONT_AWD_75F40119F01075_7524_HHSF223201510046I_7524,700026.8,2019,2019-02-11,2020-02-11,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2020-02-11,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_75F40119F01075_7524_HHSF223201510046I_7524/,,7
179,CONT_AWD_75D30119F05357_7523_GS06F0957Z_4732,1791726.72,2019,2019-09-02,2020-09-01,D308,IT AND TELECOM- PROGRAMMING,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2022-09-01,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_75D30119F05357_7523_GS06F0957Z_4732/,1.0,7
180,CONT_AWD_75F40119F19076_7524_HHSF223201510046I_7524,4168770.9,2019,2019-04-09,2020-04-04,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2020-04-04,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_75F40119F19076_7524_HHSF223201510046I_7524/,,7
181,CONT_AWD_75F40119F19086_7524_HHSF223201510046I_7524,840419.21,2019,2019-08-29,2020-08-28,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2020-08-28,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_75F40119F19086_7524_HHSF223201510046I_7524/,,7
182,CONT_AWD_75F40119F19088_7524_HHSF223201510046I_7524,2873116.05,2019,2019-08-29,2020-09-20,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2020-09-20,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_75F40119F19088_7524_HHSF223201510046I_7524/,,7
183,CONT_AWD_75F40119F19078_7524_HHSF223201510046I_7524,3574041.82,2019,2019-06-14,2020-09-29,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2020-09-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_75F40119F19078_7524_HHSF223201510046I_7524/,,7
184,CONT_AWD_75F40119F19083_7524_HHSF223201510046I_7524,812425.1,2019,2019-08-26,2020-08-31,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2020-10-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_75F40119F19083_7524_HHSF223201510046I_7524/,,7
185,CONT_AWD_75F40119F80297_7524_GS35F0553T_4730,344130.4,2019,2019-08-07,2020-01-31,D318,"IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES",142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION,2020-01-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_75F40119F80297_7524_GS35F0553T_4730/,1.0,7
186,CONT_AWD_75F40119F19079_7524_HHSF223201510046I_7524,1499911.61,2019,2019-06-27,2020-06-30,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2020-06-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_75F40119F19079_7524_HHSF223201510046I_7524/,,7
187,CONT_AWD_75F40119F80229_7524_GS06F0957Z_4732,2169543.28,2019,2019-07-19,2020-08-03,D324,IT AND TELECOM- BUSINESS CONTINUITY,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2020-08-03,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_75F40119F80229_7524_GS06F0957Z_4732/,1.0,7
188,CONT_AWD_75F40119F19082_7524_HHSF223201510046I_7524,697295.36,2019,2019-08-15,2020-09-29,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2020-09-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_75F40119F19082_7524_HHSF223201510046I_7524/,,7
189,CONT_AWD_75F40119F19084_7524_HHSF223201510046I_7524,857366.1,2019,2019-08-26,2020-09-11,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2020-09-11,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_75F40119F19084_7524_HHSF223201510046I_7524/,,7
190,CONT_AWD_75F40119F80411_7524_GS06F0957Z_4732,329390.61,2019,2019-09-12,2020-09-15,D307,IT AND TELECOM- IT STRATEGY AND ARCHITECTURE,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2021-03-15,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_75F40119F80411_7524_GS06F0957Z_4732/,1.0,7
191,CONT_AWD_75D30119F06707_7523_GS06F0957Z_4732,687604.7,2019,2019-09-11,2020-09-11,R499,SUPPORT- PROFESSIONAL: OTHER,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2024-09-11,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_75D30119F06707_7523_GS06F0957Z_4732/,1.0,7
192,CONT_AWD_75F40119F19080_7524_HHSF223201510046I_7524,1316160.48,2019,2019-07-16,2020-07-25,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2020-07-25,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_75F40119F19080_7524_HHSF223201510046I_7524/,,7
193,CONT_AWD_75F40119F19005_7524_HHSF223201400012B_7524,1974853.57,2019,2019-03-27,2019-12-28,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION,2020-02-28,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_75F40119F19005_7524_HHSF223201400012B_7524/,1.0,7
194,CONT_AWD_75F40119F19089_7524_HHSF223201510046I_7524,980296.7,2019,2019-09-13,2020-09-15,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2020-09-15,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_75F40119F19089_7524_HHSF223201510046I_7524/,,7
195,CONT_AWD_75F40119F19081_7524_HHSF223201510046I_7524,1048889.16,2019,2019-07-03,2020-07-05,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2020-07-05,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_75F40119F19081_7524_HHSF223201510046I_7524/,,7
196,CONT_AWD_75F40119F01074_7524_HHSF223201510046I_7524,559539.2,2019,2019-01-29,2020-01-31,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2020-01-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_75F40119F01074_7524_HHSF223201510046I_7524/,,7
197,CONT_AWD_75F40119F19006_7524_HHSF223201400012B_7524,369819.23,2019,2019-04-11,2019-10-11,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION,2019-10-11,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_75F40119F19006_7524_HHSF223201400012B_7524/,1.0,7
198,CONT_AWD_75F40119F19007_7524_HHSF223201400012B_7524,344130.4,2019,2019-08-09,2020-01-31,D318,"IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES",142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION,2020-01-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_75F40119F19007_7524_HHSF223201400012B_7524/,1.0,7
199,CONT_AWD_75F40119F19077_7524_HHSF223201510046I_7524,452707.63,2019,2019-05-30,2019-11-30,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2020-11-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_75F40119F19077_7524_HHSF223201510046I_7524/,,7
200,CONT_AWD_75F40119F80242_7524_GS06F0957Z_4732,2974229.08,2019,2019-07-24,2020-08-04,D324,IT AND TELECOM- BUSINESS CONTINUITY,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2020-08-04,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_75F40119F80242_7524_GS06F0957Z_4732/,1.0,7
0,CONT_AWD_HHSF22301002T_7524_HHSF223200850017I_7524,7782075.0,2009,2009-09-19,2014-09-18,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,125364740,"BUCCANEER COMPUTER SYSTEMS & SERVICE, INC.",COMPETITIVE DELIVERY ORDER,2014-09-18,NEGOTIATED PROPOSAL/QUOTE,541513,COMPUTER FACILITIES MANAGEMENT SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSF22301002T_7524_HHSF223200850017I_7524/,4,8
1,CONT_AWD_HHSM500200900083C_7530_-NONE-_-NONE-,3720662.0,2009,2009-09-30,2010-09-29,D301,ADP FACILITY MANAGEMENT,125364740,"BUCCANEER COMPUTER SYSTEMS & SERVICE, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2010-09-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSM500200900083C_7530_-NONE-_-NONE-/,6,8
2,CONT_AWD_HHSM500200900029C_7530_-NONE-_-NONE-,22720994.0,2009,2009-06-04,2010-06-14,D307,AUTOMATED INFORMATION SYSTEM SVCS,125364740,"BUCCANEER COMPUTER SYSTEMS & SERVICE, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2010-06-14,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSM500200900029C_7530_-NONE-_-NONE-/,1,8
3,CONT_AWD_HHSM500200900065C_7530_-NONE-_-NONE-,195819.0,2009,2009-09-30,2010-09-29,D313,COMPUTER AIDED DESGN/MFG SVCS,125364740,"BUCCANEER COMPUTER SYSTEMS & SERVICE, INC.",NOT AVAILABLE FOR COMPETITION,2011-09-29,ONLY ONE SOURCE,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSM500200900065C_7530_-NONE-_-NONE-/,1,8
4,CONT_AWD_HHSM500T0001_7530_HHSM500200700022I_7530,4749227.83,2009,2009-04-01,2010-03-31,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,125364740,BUCCANEER COMPUTER SYSTEMS AND SERVICE INCORPORATED,COMPETITIVE DELIVERY ORDER,2014-09-30,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSM500T0001_7530_HHSM500200700022I_7530/,5,8
5,CONT_AWD_HHSM500T0002_7530_HHSM500200700022I_7530,4500000.0,2009,2009-08-17,2010-08-16,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,125364740,BUCCANEER COMPUTER SYSTEMS AND SERVICE INCORPORATED,COMPETITIVE DELIVERY ORDER,2018-08-16,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSM500T0002_7530_HHSM500200700022I_7530/,1,8
6,CONT_AWD_HHSM500200900059P_7530_-NONE-_-NONE-,29984.57,2009,2009-06-05,2009-09-04,D308,PROGRAMMING SERVICES,125364740,"BUCCANEER COMPUTER SYSTEMS & SERVICE, INC.",NOT COMPETED UNDER SAP,2009-09-04,SIMPLIFIED ACQUISITION,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSM500200900059P_7530_-NONE-_-NONE-/,1,8
7,CONT_AWD_HHSM500T0003_7530_HHSM500200700022I_7530,1346802.0,2010,2010-01-28,2011-01-31,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,125364740,BUCCANEER COMPUTER SYSTEMS AND SERVICE INCORPORATED,FULL AND OPEN COMPETITION,2015-01-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSM500T0003_7530_HHSM500200700022I_7530/,1,8
8,CONT_AWD_HHSD2002010372000001_7523_HHSD200201037200I_7523,1000.0,2010,2010-09-30,2010-11-29,R421,TECHNICAL ASSISTANCE,125364740,"BUCCANEER COMPUTER SYSTEMS & SERVICE, INC.",FULL AND OPEN COMPETITION,2010-11-29,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSD2002010372000001_7523_HHSD200201037200I_7523/,1,8
9,CONT_AWD_HHSD2002011M38069P_7523_-NONE-_-NONE-,90000.0,2011,2011-02-01,2011-09-30,T004,CHARTING SERVICES,125364740,"BUCCANEER COMPUTER SYSTEMS & SERVICE, INC.",NOT COMPETED,2011-09-30,ONLY ONE SOURCE,541513,COMPUTER FACILITIES MANAGEMENT SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSD2002011M38069P_7523_-NONE-_-NONE-/,1,8
10,CONT_AWD_HHSM500T0004_7530_HHSM500200700022I_7530,798264.0,2014,2014-04-01,2014-06-30,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,125364740,BUCCANEER COMPUTER SYSTEMS AND SERVICE INCORPORATED,FULL AND OPEN COMPETITION,2015-01-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSM500T0004_7530_HHSM500200700022I_7530/,1,8
11,CONT_AWD_75FCMC19C0014_7530_-NONE-_-NONE-,19250834.0,2019,2019-02-17,2020-02-16,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,125364740,"BUCCANEER COMPUTER SYSTEMS & SERVICE, INC.",NOT COMPETED,2021-08-16,ONLY ONE SOURCE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_75FCMC19C0014_7530_-NONE-_-NONE-/,1,8
0,CONT_AWD_HHSM500200900002U_7530_26301D0054_7530,83312611.29,2009,2009-01-01,2009-12-31,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,805258373,LOCKHEED MARTIN SERVICES INC,NON-COMPETITIVE DELIVERY ORDER,2011-12-20,ONLY ONE SOURCE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSM500200900002U_7530_26301D0054_7530/,3,9
1,CONT_AWD_HHSM500T0001_7530_HHSM500200600024I_7530,13033309.0,2009,2009-06-01,2010-05-31,R499,OTHER PROFESSIONAL SERVICES,805258373,LOCKHEED MARTIN SERVICES INCORPORATED,NON-COMPETITIVE DELIVERY ORDER,2014-05-31,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSM500T0001_7530_HHSM500200600024I_7530/,1,9
2,CONT_AWD_HHSP23337001T_7555_HHSP23320095401JI_7555,20264226.0,2010,2009-10-01,2016-09-30,D301,ADP FACILITY MANAGEMENT,805258373,"LOCKHEED MARTIN SERVICES, INC",COMPETITIVE DELIVERY ORDER,2016-09-30,NEGOTIATED PROPOSAL/QUOTE,541513,COMPUTER FACILITIES MANAGEMENT SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSP23337001T_7555_HHSP23320095401JI_7555/,2,9
3,CONT_AWD_HHSD2002004035260030_7523_HHSD200200403526I_7523,417465.0,2009,2009-04-01,2010-10-06,R799,OTHER MANAGEMENT SUPPORT SERVICES,805258373,"LOCKHEED MARTIN SERVICES, INC.",FULL AND OPEN COMPETITION,2010-10-06,NEGOTIATED PROPOSAL/QUOTE,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSD2002004035260030_7523_HHSD200200403526I_7523/,1,9
4,CONT_AWD_HHSP233201000102W_7555_26301D0054_7530,5319471.0,2010,2010-07-26,2012-07-25,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,805258373,LOCKHEED MARTIN SERVICES INC,COMPETITIVE DELIVERY ORDER,2012-07-25,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSP233201000102W_7555_26301D0054_7530/,2,9
5,CONT_AWD_HHSD2002010372160001_7523_HHSD200201037216I_7523,1000.0,2010,2010-09-30,2010-10-29,R421,TECHNICAL ASSISTANCE,805258373,"LOCKHEED MARTIN SERVICES, INC.",FULL AND OPEN COMPETITION,2010-10-29,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSD2002010372160001_7523_HHSD200201037216I_7523/,1,9
6,CONT_AWD_HHSP233201000109W_7555_26301D0054_7530,3736157.0,2010,2010-08-02,2012-08-01,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,805258373,LOCKHEED MARTIN SERVICES INC,COMPETITIVE DELIVERY ORDER,2012-08-01,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSP233201000109W_7555_26301D0054_7530/,2,9
7,CONT_AWD_HHSP233201175055W_7555_26301D0054_7530,16554899.0,2011,2011-08-20,2012-08-19,D306,ADP SYSTEMS ANALYSIS SERVICES,805258373,LOCKHEED MARTIN SERVICES INC,COMPETITIVE DELIVERY ORDER,2016-08-19,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSP233201175055W_7555_26301D0054_7530/,1,9
8,CONT_AWD_HHSD2002010372160002_7523_HHSD200201037216I_7523,567846.0,2011,2011-07-01,2012-09-29,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,805258373,"LOCKHEED MARTIN SERVICES, INC.",FULL AND OPEN COMPETITION,2018-09-29,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSD2002010372160002_7523_HHSD200201037216I_7523/,4,9
9,CONT_AWD_HHSD2002010372160003_7523_HHSD200201037216I_7523,3252825.0,2012,2012-09-24,2013-09-23,D306,IT AND TELECOM- SYSTEMS ANALYSIS,805258373,"LOCKHEED MARTIN SERVICES, INC.",FULL AND OPEN COMPETITION,2017-09-23,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSD2002010372160003_7523_HHSD200201037216I_7523/,4,9
